,FIPS,date,confirmed_cases,confirmed_cases_smooth,num_visits_movavg_14,num_visitors_nmlz_movavg_14,risk,risk_density_weighted,risk_moving_avg,risk_moving_avg_density_weighted,COUNTY,STATE,num_hospital,num_beds,cum_deaths_count,cum_recovered_count,Population Density
1335,34025,2020-04-01,1301,1302,741.1428571428571,8.843260239630736,0.038836848044564026,0.2790572941245084,0.06432181087803608,0.4621762939210897,MONMOUTH,NJ,7.0,966.0,,,1319.9833614198255
1336,34027,2020-04-01,942,943,229.89285714285717,2.39251009584533,0.008163091720597933,0.056561671553835034,0.01676630206500611,0.11619553167441755,MORRIS,NJ,10.0,1006.0,,,1068.8100308574908
1337,34029,2020-04-01,1209,1210,453.07142857142856,4.026732720625971,0.015114188128089274,0.10387692840830416,0.038307076499525285,0.2632772206717047,OCEAN,NJ,9.0,1522.0,,,965.6573046216484
1338,34031,2020-04-01,1494,1495,102.92857142857143,1.2492996923427078,0.011184530214768264,0.08844582857206458,0.01922462093273564,0.1520258334261106,PASSAIC,NJ,6.0,457.0,,,2718.597973888076
1339,34035,2020-04-01,472,473,161.64285714285714,1.7504714498045708,0.004502324688964746,0.03148081110212108,0.00883404146853921,0.061783649272210014,SOMERSET,NJ,5.0,-240.0,,,1089.8711109638514
1340,34039,2020-04-01,1661,1662,450.57142857142856,6.1530079885369,0.04904058229959897,0.4215414608841603,0.09009653423296664,0.7744488927382719,UNION,NJ,10.0,522.0,,,5408.720591094691
1341,36001,2020-04-01,240,241,1214.1938775510205,16.485388281931428,0.011134783710442945,0.0705221665429082,0.018335700220152813,0.1161492147734958,ALBANY,NY,7.0,-617.0,1.0,0.0,584.3649579188982
1342,36003,2020-04-01,10,11,545.4285714285714,11.532614870876575,0.0051588072195005285,0.01968977878113865,0.0075181633128398465,0.028633657551276892,ALLEGANY,NY,2.0,76.0,0.0,0.0,44.778540964335335
1343,36005,2020-04-01,0,1,3062.428571428571,37.245203130771976,0.02828936074222117,0.31223514316374873,0.04360230029282867,0.47880345201043206,BRONX,NY,14.0,-1535.0,,,33686.627078384794
1344,36007,2020-04-01,42,43,1612.2428571428575,24.15856018004797,0.01061455605516964,0.05842436630359765,0.018763359088489785,0.10286475200111214,BROOME,NY,4.0,-257.0,3.0,5.0,269.9009592360117
1345,36009,2020-04-01,7,8,534.6428571428571,15.064882472899635,0.0045061338140606816,0.018539108775813485,0.006148074909551009,0.02578983514305316,CATTARAUGUS,NY,2.0,248.0,0.0,0.0,58.17785760690946
1346,36011,2020-04-01,4,5,972.1785714285713,20.668245487904468,0.0027909056137247947,0.0159886711904489,0.003872363728844397,0.021843532203512032,CAYUGA,NY,1.0,99.0,0.0,1.0,110.72616327829027
1347,36013,2020-04-01,8,9,1020.6071428571428,19.08796108985836,0.0020726726102748816,0.010215108942938473,0.003130572016843016,0.015287077651564562,CHAUTAUQUA,NY,5.0,399.0,1.0,0.0,119.69384001584562
1348,36015,2020-04-01,22,23,1356.0892857142858,24.914044990293608,0.015173056522387441,0.08030262017354202,0.02687698008081936,0.13993801532320027,CHEMUNG,NY,3.0,-608.0,0.0,0.0,204.8754142629189
1349,36017,2020-04-01,26,27,310.2678571428571,6.835762252489027,0.010922820554760031,0.043962081130668434,0.014421579017708488,0.05797060189746299,CHENANGO,NY,1.0,58.0,0.0,0.0,52.83084326562589
1350,36019,2020-04-01,25,26,835.6785714285713,21.309478775324155,0.01106932431050848,0.04791290627365087,0.016473659999381003,0.07123749110195729,CLINTON,NY,1.0,300.0,0.0,5.0,77.54974225562462
1351,36021,2020-04-01,41,42,705.6785714285713,17.33666653774305,0.014737476144864925,0.06690147080973266,0.02037471247508576,0.09248858860336814,,,,,1.0,0.0,93.68215405460761
1352,36023,2020-04-01,10,11,315.07142857142856,5.650296699262547,0.003814163772449841,0.018249930361305608,0.0056718378869907715,0.027246529818948692,CORTLAND,NY,1.0,162.0,0.0,3.0,95.3985884994787
1353,36025,2020-04-01,20,21,147.21428571428572,4.416572234097786,0.003028309760370832,0.010710430128840358,0.006898039823105938,0.02411237184529912,DELAWARE,NY,4.0,67.0,0.0,1.0,30.597459859682203
1354,36027,2020-04-01,547,548,1962.7,29.94615159269937,0.12731709561776403,0.7528160819171308,0.19099406794549129,1.1287559634472673,DUTCHESS,NY,4.0,-323.0,4.0,0.0,369.7924914847354
1355,36029,2020-04-01,582,583,3834.6897959183666,53.82838071396312,0.07380954788088066,0.4980803811786487,0.12181996941211695,0.8225336704780686,ERIE,NY,15.0,-1646.0,10.0,53.0,881.0883388159473
1356,36031,2020-04-01,6,7,284.5,7.155290930990166,0.0012839582440217242,0.003945586033683374,0.0016748844364522016,0.005180008858853554,ESSEX,NY,3.0,-959.0,0.0,0.0,20.55756508362919
1357,36033,2020-04-01,9,10,742.25,13.817800267983689,0.0083043654271335,0.028428595208135867,0.011478356519870529,0.0392909149019499,FRANKLIN,NY,3.0,-826.0,0.0,0.0,30.70492044784915
1358,36035,2020-04-01,2,3,413.0476190476191,8.731782585797562,0.00021194742925291816,0.0010491517743220294,0.000419830613578546,0.0021525434774211792,FULTON,NY,1.0,74.0,0.0,0.0,107.74214382303673
1359,36037,2020-04-01,13,14,444.44642857142856,9.051732583293754,0.0061883482045412,0.0295270584628988,0.010054866477566048,0.047935177394505805,GENESEE,NY,3.0,-868.0,1.0,0.0,116.20075465573905
1360,36039,2020-04-01,18,19,245.07142857142856,5.707749921156667,0.0059387048660378295,0.04765646644983181,0.005557669394537671,0.03934661291981413,,,,,0.0,0.0,72.9155077569689
1361,36041,2020-04-01,2,3,26.5,1.3277988887862844,0.00044726903442536434,0.00042241888232942364,0.0006013581923850925,0.000567946886449038,,,,,0.0,0.0,2.571373670205023
1362,36043,2020-04-01,12,13,500.1428571428571,10.024926993699696,0.0036431788360948756,0.01376731322452335,0.004941033259151202,0.018661959406760797,HERKIMER,NY,1.0,25.0,3.0,0.0,43.443360468164386
1363,36045,2020-04-01,12,13,1590.2380952380954,25.80228583514455,0.006769265808186378,0.03006524789564282,0.010248831802631336,0.04553008835093686,JEFFERSON,NY,3.0,344.0,0.0,0.0,86.5795883618821
1364,36047,2020-04-01,0,1,7748.428571428573,89.73564247556887,1.3297866813120712e-08,5.185752775767639e-08,5.723413048442998e-08,2.2319523514510766e-07,KINGS,NY,18.0,3169.0,,,36146.61112680034
1365,36049,2020-04-01,2,3,146.19047619047618,4.0799649745113715,0.0004983951174210504,0.0015921874123162073,0.0009618978737222754,0.003025946819572372,LEWIS,NY,1.0,31.0,0.0,0.0,20.629491323312518
1366,36051,2020-04-01,18,19,762.9821428571428,10.825928977315051,0.007163207084791808,0.0328793540318045,0.0097930926670813,0.044936972108121566,LIVINGSTON,NY,1.0,67.0,0.0,1.0,99.58528555147524
1367,36053,2020-04-01,62,63,873.1190476190477,12.725982613437074,0.0427188515477372,0.20076032209635272,0.07390721179919449,0.3470383958242513,MADISON,NY,1.0,101.0,2.0,24.0,108.33333333333331
1368,36055,2020-04-01,349,350,3620.358928571429,43.24807301573939,0.02414084607250493,0.167691123220185,0.03558184256245273,0.2470785053216771,MONROE,NY,7.0,-250.0,9.0,76.0,1128.665114651329
1369,36057,2020-04-01,7,8,556.0178571428571,10.47436117119268,0.0017544565096996145,0.008813109454329691,0.0020889517082781704,0.010363442091774372,MONTGOMERY,NY,2.0,130.0,0.0,0.0,122.12435490273916
1370,36059,2020-04-01,9554,9555,16181.678571428569,207.00330433794124,1.8515713393933764,15.664879201138325,3.7067328422669377,31.35317468375506,NASSAU,NY,12.0,2969.0,133.0,0.0,4765.8190502950265
1371,36061,2020-04-01,47439,47440,1462.5,15.504405566694901,0.4703655919613197,5.2520701335451605,1.3646942133999032,15.247595604554016,NEW YORK,NY,29.0,5058.0,1100.0,0.0,71340.60446780553
1372,36063,2020-04-01,46,47,4001.357142857143,60.093848144816114,0.03200883606238559,0.19436898416670112,0.04845632295615295,0.2944454057346128,NIAGARA,NY,4.0,552.0,0.0,3.0,400.6451489394288
1373,36065,2020-04-01,50,51,3136.6190476190477,52.44794565094025,0.016738938674345272,0.0861478364529274,0.025288951134750992,0.12988409724436806,ONEIDA,NY,7.0,-2272.0,0.0,0.0,188.60552774180775
1374,36067,2020-04-01,277,278,4270.053571428572,62.23482545459514,0.0871128575789692,0.5487554820990477,0.1389121439941285,0.8718855820498044,ONONDAGA,NY,7.0,-326.0,1.0,55.0,591.6417220159559
1375,36069,2020-04-01,24,25,1066.1857142857139,13.395448364763096,0.0043715732155661215,0.023582311759417253,0.007189813957567309,0.03945910390303061,ONTARIO,NY,4.0,-600.0,0.0,0.0,170.4426537488161
1376,36071,2020-04-01,1756,1757,2784.2346938775513,44.201697322314644,0.3275254262430621,2.0120573210870702,0.5429376585559832,3.327074817562977,ORANGE,NY,7.0,-1096.0,19.0,0.0,474.24509357020537
1377,36073,2020-04-01,6,7,468.8928571428572,7.844879250739251,0.004103370628849298,0.01912222638042603,0.005833042075042696,0.02719961595836595,ORLEANS,NY,1.0,39.0,0.0,0.0,103.13346623728468
1378,36075,2020-04-01,20,21,1247.047619047619,17.623852995954714,0.008441198573231699,0.04094693033456665,0.012045228402079744,0.058621895041024386,OSWEGO,NY,2.0,158.0,0.0,1.0,123.07465980139757
1379,36077,2020-04-01,19,20,289.92857142857133,7.332284249146882,0.010922438541548113,0.043704723204294894,0.017171845846618853,0.06885110675206245,OTSEGO,NY,2.0,240.0,1.0,0.0,59.39203354297694
1380,36079,2020-04-01,207,208,1267.0535714285713,18.17971210457672,0.08806826519353224,0.58343309090154,0.11939781067070322,0.7785462067536404,PUTNAM,NY,1.0,164.0,5.0,0.0,426.9028700447223
1381,36081,2020-04-01,0,1,5392.16530612245,65.2287454616051,0.00338075426213378,0.031705740080959666,0.01322097010978677,0.12670469878294635,QUEENS,NY,12.0,737.0,,,20767.142725513684
1382,36083,2020-04-01,55,56,946.1857142857144,15.226952822476132,0.006174169971491778,0.033858527066892984,0.008618792684975009,0.047193819193835536,RENSSELAER,NY,3.0,423.0,0.0,0.0,243.26594423922882
1383,36085,2020-04-01,0,1,33150.57142857143,264.335759786218,0.0,0.0,0.0,0.0,RICHMOND,NY,6.0,-811.0,,,8157.323967791674
1384,36087,2020-04-01,3321,3322,3606.095238095238,71.65428828355441,1.1138929955433192,8.399496370542352,2.6123114347668115,19.715169180299014,ROCKLAND,NY,4.0,1169.0,18.0,0.0,1877.20541630654
1385,36089,2020-04-01,34,35,487.0142857142857,12.366851973498369,0.015260273722564938,0.05636082802903161,0.031083777504109414,0.11479536026899775,ST. LAWRENCE,NY,5.0,319.0,0.0,0.0,40.19579313380938
1386,36091,2020-04-01,122,123,1582.142857142857,17.95885965134058,0.011827741365247887,0.06676878320738719,0.01683321746651716,0.09496905187114904,HAMILTON,OH,1.0,-999.0,1.0,0.0,283.7884886046569
1387,36091,2020-04-01,122,123,1582.142857142857,17.95885965134058,0.011827741365247887,0.06676878320738719,0.01683321746651716,0.09496905187114904,SARATOGA,NY,2.0,259.0,1.0,0.0,283.7884886046569
1388,36093,2020-04-01,93,94,705.0714285714287,10.942934243666567,0.006993902482025786,0.04585308033481168,0.011384944280001223,0.07462050745401179,SCHENECTADY,NY,4.0,-461.0,1.0,0.0,759.3340504596127
1389,36095,2020-04-01,9,10,321.64285714285717,8.129446196343856,0.004721275200827555,0.01848851175418173,0.005451599174434233,0.0213335325128003,SCHOHARIE,NY,1.0,40.0,0.0,0.0,49.85204721623621
1390,36097,2020-04-01,2,3,126.92857142857143,3.5052523048302167,0.0008289564831108168,0.0033810746774536942,0.0010823195818781318,0.004417387540614392,SCHUYLER,NY,1.0,25.0,0.0,0.0,54.235068376328705
1391,36099,2020-04-01,2,3,171.64285714285714,4.154519456224344,8.622833891721126e-05,0.00041948664878013996,8.831019124957695e-05,0.0004335918314216636,,,,,0.0,0.0,105.08170893701151
1392,36101,2020-04-01,38,39,629.4047619047619,15.1632317435148,0.003678298309725204,0.015593739221472802,0.006902042029075883,0.02916688951055503,STEUBEN,NY,6.0,-1784.0,0.0,0.0,68.59035208836728
1393,36103,2020-04-01,7605,7606,26019.607142857138,248.2682206211135,2.4817786698552267,18.395287239402197,4.045425261559147,30.01133130643361,SUFFOLK,NY,14.0,2584.0,53.0,0.0,1618.991283372622
1394,36105,2020-04-01,121,122,566.452380952381,13.332319299705,0.05808739959490961,0.2535786489737821,0.08365593958603439,0.3655664132901521,SULLIVAN,NY,2.0,169.0,1.0,0.0,77.915156022435
1395,36107,2020-04-01,8,9,215.0476190476191,5.2794742672263695,0.0020930728805162685,0.009561580090853691,0.003781662847535817,0.017084835641276552,,,,,0.0,0.0,92.94832240647898
1396,36109,2020-04-01,76,77,882.3285714285713,11.225527304529283,0.010523213143831377,0.05632949099229757,0.033097109601873016,0.1774650140883363,TOMPKINS,NY,1.0,212.0,0.0,1.0,215.2744127251659
1397,36111,2020-04-01,222,223,824.5142857142857,15.269333337423182,0.07185897965938517,0.3642520406553088,0.1028486943094196,0.5247460595991403,ULSTER,NY,3.0,325.0,3.0,0.0,157.94937024122962
1398,36113,2020-04-01,18,19,1244.404761904762,14.450506872013355,0.010051478685643187,0.04485290743677525,0.02023255837664316,0.08863497570690193,WARREN,NY,1.0,410.0,0.0,0.0,73.75742545706211
1399,36115,2020-04-01,11,12,508.30952380952385,7.983483964032523,0.002149551988648864,0.00941989228729296,0.0029463818531520205,0.012834959630118456,,,,,0.0,1.0,73.63507302870619
1400,36117,2020-04-01,24,25,904.4107142857144,11.211621774744543,0.003354192632494242,0.017493467074713626,0.004535214402536744,0.02346883213761864,WAYNE,NY,1.0,120.0,0.0,0.0,148.91277346272958
1401,36119,2020-04-01,10683,10684,3069.722222222222,44.48753542036969,0.6420595952793324,4.947922051025935,1.1914361327204657,9.185141802505491,WESTCHESTER,NY,18.0,2236.0,25.0,0.0,2247.4006968641115
1402,36121,2020-04-01,10,11,177.64285714285714,4.814647012039953,0.0016296519254159678,0.0073205767267012405,0.0023390296140627523,0.010840448411515382,WYOMING,NY,1.0,62.0,1.0,0.0,67.24420075917334
1403,36123,2020-04-01,0,1,277.8928571428571,5.137968859837249,3.254988166576178e-05,0.0001376258435128235,8.095973861107724e-05,0.00034231007139566045,YATES,NY,1.0,25.0,0.0,0.0,73.67658366357131
1404,29183,2020-04-02,105,106,19.928571428571427,0.10397488481690567,0.00015206348690585876,0.0009998995259340561,0.00017391861889483077,0.0011436088184121926,ST. CHARLES,MO,7.0,852.0,,,717.3328099350508
1405,34003,2020-04-02,4099,4100,448.28571428571433,5.626948429423318,0.05017884037200873,0.4120019268062449,0.09052525249580684,0.7478196699498438,BERGEN,NJ,10.0,3019.0,,,4000.695249130939
1406,34013,2020-04-02,2617,2618,248.7142857142857,3.1919178419655263,0.04032446525739421,0.3529655990477751,0.05353432184706675,0.468593293420089,ESSEX,NJ,13.0,3048.0,,,6330.520560969812
1407,34017,2020-04-02,2270,2271,259.85714285714283,3.323032337308768,0.036599321483831236,0.3502908235035444,0.06897363535198442,0.6606827384260571,HUDSON,NJ,8.0,879.0,,,14557.068629573501
1408,34019,2020-04-02,130,131,79.92857142857143,0.949680309906578,0.0020245356530212573,0.011483817652226386,0.004054644929769745,0.022999250691640504,HUNTERDON,NJ,1.0,184.0,,,290.70870927025385
1409,34023,2020-04-02,1766,1767,502.9285714285714,6.0076223862197935,0.026133136401410875,0.2061947279038805,0.05123505239989906,0.4042529578718265,MIDDLESEX,NJ,13.0,784.0,,,2670.8814865171084
1410,34025,2020-04-02,1458,1459,673.3571428571429,8.251792855486148,0.04654895712125922,0.3344716853353022,0.0719382972829085,0.5169036004327029,MONMOUTH,NJ,7.0,966.0,,,1319.9833614198255
1411,34027,2020-04-02,1082,1083,206.35714285714286,2.1933503502366616,0.00932390679883718,0.06466827688525961,0.01754767159236994,0.1216665442646274,MORRIS,NJ,10.0,1006.0,,,1068.8100308574908
1412,34029,2020-04-02,1371,1372,404.9285714285714,3.677709258097484,0.017164994836438473,0.11797173123972765,0.039734015034630525,0.2730842966984152,OCEAN,NJ,9.0,1522.0,,,965.6573046216484
1413,34031,2020-04-02,1750,1751,92.07142857142857,1.1402948753103213,0.012636455171352385,0.09992746466617408,0.019825120634846708,0.1567745079516049,PASSAIC,NJ,6.0,457.0,,,2718.597973888076
1414,34035,2020-04-02,549,550,153.35714285714286,1.7147002869606909,0.005134744841122685,0.03590271328977358,0.00986280817103014,0.0689786529809868,SOMERSET,NJ,5.0,-240.0,,,1089.8711109638514
1415,34039,2020-04-02,2010,2011,408.9285714285714,5.738958961140701,0.06318861678421503,0.5431546809077181,0.1082771848352992,0.930725544754992,UNION,NJ,10.0,522.0,,,5408.720591094691
1416,36001,2020-04-02,253,254,1098.3061224489797,15.406144440647235,0.012225890018269212,0.07707586872742422,0.0187583604513114,0.118374654220718,ALBANY,NY,7.0,-617.0,2.0,0.0,584.3649579188982
1417,36003,2020-04-02,12,13,506.5714285714286,10.966693999509909,0.006279440838724687,0.023927551584707326,0.008721316884224659,0.033194598418802686,ALLEGANY,NY,2.0,76.0,0.0,0.0,44.778540964335335
1418,36005,2020-04-02,0,1,2786.654761904762,34.5356846432667,0.028573988852617013,0.31540797041837737,0.04162555435010492,0.4575322062044608,BRONX,NY,14.0,-1535.0,,,33686.627078384794
1419,36007,2020-04-02,46,47,1448.5571428571427,22.46348057774625,0.01093332141940214,0.05992903526273356,0.018052232846754213,0.09853464390149154,BROOME,NY,4.0,-257.0,4.0,5.0,269.9009592360117
1420,36009,2020-04-02,8,9,497.4285714285714,14.904294682194015,0.0058490166186985935,0.024094511054805163,0.007710171952476712,0.03230135180908475,CATTARAUGUS,NY,2.0,248.0,0.0,0.0,58.17785760690946
1421,36011,2020-04-02,4,5,902.3214285714287,19.543363065903407,0.00265518157511834,0.01512235805444974,0.0035313366825838436,0.01982560236256252,CAYUGA,NY,1.0,99.0,0.0,1.0,110.72616327829027
1422,36013,2020-04-02,8,9,938.7678571428572,18.0234354092132,0.0026649807787963078,0.013127506387042407,0.0038054432678948213,0.01857917662841596,CHAUTAUQUA,NY,5.0,399.0,1.0,0.0,119.69384001584562
1423,36015,2020-04-02,22,23,1242.0357142857142,23.33411957375809,0.01901431396641681,0.09985042264831973,0.03280178468780304,0.16841596692354627,CHEMUNG,NY,3.0,-608.0,0.0,0.0,204.8754142629189
1424,36017,2020-04-02,28,29,289.1071428571429,6.57510183382824,0.0193040890362478,0.07720638748466979,0.024563413378217182,0.09812614583391976,CHENANGO,NY,1.0,58.0,0.0,0.0,52.83084326562589
1425,36019,2020-04-02,25,26,760.0714285714287,20.266863224471713,0.009952661801639315,0.04302453750096559,0.014092785886090904,0.060846813060045524,CLINTON,NY,1.0,300.0,0.0,5.0,77.54974225562462
1426,36021,2020-04-02,45,46,666.5714285714286,16.76066160230158,0.01813973830704837,0.0823362260655397,0.024269692290957826,0.1101530556777674,,,,,1.0,18.0,93.68215405460761
1427,36023,2020-04-02,11,12,284.59523809523813,5.331625295098711,0.003263659545342246,0.01564783949390665,0.0045170796746957275,0.021854744665847813,CORTLAND,NY,1.0,162.0,0.0,3.0,95.3985884994787
1428,36025,2020-04-02,22,23,135.78571428571428,4.132071627345131,0.00350969004842408,0.01257956010347642,0.0073566720360969074,0.02606512857501476,DELAWARE,NY,4.0,67.0,0.0,1.0,30.597459859682203
1429,36027,2020-04-02,667,668,1792.6000000000006,28.2275480143538,0.1319936368690024,0.7805587315423872,0.18644727756861126,1.1023616728435903,DUTCHESS,NY,4.0,-323.0,5.0,0.0,369.7924914847354
1430,36029,2020-04-02,617,618,3485.834879406309,50.32341599888064,0.09360633192772684,0.6318969537808158,0.14440420354575428,0.9752847695298656,ERIE,NY,15.0,-1646.0,12.0,81.0,881.0883388159473
1431,36031,2020-04-02,7,8,266.25,6.882759089593361,0.0014302987054620989,0.004392570063330846,0.0017781466624823203,0.005488930054844364,ESSEX,NY,3.0,-959.0,0.0,0.0,20.55756508362919
1432,36033,2020-04-02,9,10,691.25,13.173098573942212,0.008898631748027562,0.030462526727635157,0.011729547527782054,0.04015047320761878,FRANKLIN,NY,3.0,-826.0,0.0,0.0,30.70492044784915
1433,36035,2020-04-02,6,7,386.6190476190475,8.336086385548706,0.000460535587666288,0.0022158946240269954,0.0006796982270851577,0.003344504949647148,FULTON,NY,1.0,74.0,0.0,0.0,107.74214382303673
1434,36037,2020-04-02,16,17,410.5535714285714,8.517943212790529,0.005799966020185428,0.027696823607452587,0.008887781337282416,0.0423955734537765,GENESEE,NY,3.0,-868.0,1.0,0.0,116.20075465573905
1435,36039,2020-04-02,21,22,230.72857142857143,5.509192212916715,0.009727663609159498,0.06398096790123667,0.010363693585738245,0.06058843791660014,,,,,0.0,0.0,72.9155077569689
1436,36041,2020-04-02,2,3,25.0,1.271691253424447,0.00044726903442536434,0.00042241888232942364,0.0005759471256451301,0.0005439476520176088,,,,,0.0,0.0,2.571373670205023
1437,36043,2020-04-02,14,15,462.5238095238097,9.470852710176242,0.003053176599350875,0.011553850741222369,0.0038998017678610938,0.01474435726635341,HERKIMER,NY,1.0,25.0,3.0,0.0,43.443360468164386
1438,36045,2020-04-02,15,16,1462.4285714285716,24.224003432881986,0.008004705347681119,0.03558745887929534,0.011378739522875693,0.05059890665159194,JEFFERSON,NY,3.0,344.0,0.0,0.0,86.5795883618821
1439,36047,2020-04-02,0,1,7035.196428571428,83.13945557711503,1.70972573311552e-08,6.667396425986965e-08,6.859241951773346e-08,2.6748901527554786e-07,KINGS,NY,18.0,3169.0,,,36146.61112680034
1440,36049,2020-04-02,2,3,135.97619047619042,3.894781583154048,0.0005342063556398538,0.0017760463715354364,0.0009537628254869783,0.003070422024464418,LEWIS,NY,1.0,31.0,0.0,0.0,20.629491323312518
1441,36051,2020-04-02,18,19,699.2678571428572,10.254779021060136,0.01048121516999556,0.047993518092975015,0.013643340778264694,0.06243990873720232,LIVINGSTON,NY,1.0,67.0,1.0,1.0,99.58528555147524
1442,36053,2020-04-02,68,69,800.7142857142858,12.010460640648873,0.04334245006827634,0.20409821117949564,0.07028997109351573,0.3306706662867392,MADISON,NY,1.0,101.0,2.0,24.0,108.33333333333331
1443,36055,2020-04-02,420,421,3341.934253246753,40.96485826502779,0.03993239525245647,0.2775324965848087,0.055721561866152784,0.3872104451946394,MONROE,NY,7.0,-250.0,9.0,76.0,1128.665114651329
1444,36057,2020-04-02,8,9,527.4821428571429,10.14741382897373,0.0019232185887929785,0.009624511052597377,0.002237609874603684,0.011086176741385416,MONTGOMERY,NY,2.0,130.0,0.0,0.0,122.12435490273916
1445,36059,2020-04-02,10587,10588,14391.196428571431,189.28633275752185,2.021703010569292,17.104645994972856,3.7014587701879735,31.3099310747268,NASSAU,NY,12.0,2969.0,156.0,0.0,4765.8190502950265
1446,36061,2020-04-02,51809,51810,1300.0833333333333,14.091471812476781,0.475144346701919,5.305679234150508,1.252529487435458,13.994218410402961,NEW YORK,NY,29.0,5058.0,1378.0,0.0,71340.60446780553
1447,36063,2020-04-02,91,92,3719.892857142857,57.03527641667633,0.034678316550424415,0.2110563208074728,0.049821946435935904,0.3034074459087305,NIAGARA,NY,4.0,552.0,0.0,3.0,400.6451489394288
1448,36065,2020-04-02,61,62,2893.3809523809527,49.38399137026536,0.0344126341939528,0.1790131676474355,0.048715648709907564,0.2532130337696782,ONEIDA,NY,7.0,-2272.0,1.0,0.0,188.60552774180775
1449,36067,2020-04-02,301,302,3864.571428571429,58.20734661165674,0.0810810082392548,0.5093619256708657,0.12108934520472316,0.7579036719787201,ONONDAGA,NY,7.0,-326.0,1.0,55.0,591.6417220159559
1450,36069,2020-04-02,26,27,964.414285714286,12.480723252913224,0.004815622657631362,0.026575088920899083,0.0076016100076273406,0.042738684551034925,ONTARIO,NY,4.0,-600.0,0.0,0.0,170.4426537488161
1451,36071,2020-04-02,1993,1994,2555.4081632653065,40.957945640736455,0.3233709083866184,1.9899609485338308,0.4959031211570736,3.0457672179315187,ORANGE,NY,7.0,-1096.0,25.0,0.0,474.24509357020537
1452,36073,2020-04-02,6,7,438.8571428571428,7.492085554284212,0.00572011171780896,0.02662364433415265,0.007759545002256623,0.03614218339866557,ORLEANS,NY,1.0,39.0,0.0,0.0,103.13346623728468
1453,36075,2020-04-02,23,24,1151.7857142857147,16.739523550374944,0.014580611120445128,0.07046879408495492,0.019654768528568203,0.09513610102830178,OSWEGO,NY,2.0,158.0,0.0,1.0,123.07465980139757
1454,36077,2020-04-02,21,22,266.23809523809524,6.869043933362137,0.009311603981204772,0.03710312063768026,0.013641488360401785,0.05445770313608273,OTSEGO,NY,2.0,240.0,1.0,0.0,59.39203354297694
1455,36079,2020-04-02,216,217,1164.1964285714284,17.155629765417654,0.11014229362553364,0.714644015497369,0.14518137677519452,0.9296993010508338,PUTNAM,NY,1.0,164.0,5.0,0.0,426.9028700447223
1456,36081,2020-04-02,0,1,4889.143784786642,60.501977840563704,0.003587868594385483,0.0334943958384639,0.012085933156945968,0.1147057118366759,QUEENS,NY,12.0,737.0,,,20767.142725513684
1457,36083,2020-04-02,60,61,891.2142857142858,14.618846904880021,0.006427542786136093,0.035229891118651456,0.008628223071781429,0.0472181535909174,RENSSELAER,NY,3.0,423.0,0.0,0.0,243.26594423922882
1458,36085,2020-04-02,0,1,30076.92857142857,247.133372414672,0.0,0.0,0.0,0.0,RICHMOND,NY,6.0,-811.0,,,8157.323967791674
1459,36087,2020-04-02,3751,3752,3248.071428571429,64.53002342397919,1.0418488365971432,7.857878785866397,2.20939069735531,16.678342942737192,ROCKLAND,NY,4.0,1169.0,29.0,0.0,1877.20541630654
1460,36089,2020-04-02,39,40,445.52435064935065,11.699491418186376,0.03281190638792212,0.12119721738168115,0.06320355319325444,0.2334402011033769,ST. LAWRENCE,NY,5.0,319.0,0.0,0.0,40.19579313380938
1461,36091,2020-04-02,132,133,1466.6904761904761,17.083490661114947,0.012521538644459805,0.07068045001041404,0.01693741823932485,0.0955504070353413,HAMILTON,OH,1.0,-999.0,1.0,0.0,283.7884886046569
1462,36091,2020-04-02,132,133,1466.6904761904761,17.083490661114947,0.012521538644459805,0.07068045001041404,0.01693741823932485,0.0955504070353413,SARATOGA,NY,2.0,259.0,1.0,0.0,283.7884886046569
1463,36093,2020-04-02,101,102,653.2619047619047,10.33167733319801,0.0068210690014702795,0.04464621207562642,0.010494434764598241,0.0686151054850091,SCHENECTADY,NY,4.0,-461.0,1.0,0.0,759.3340504596127
1464,36095,2020-04-02,9,10,300.85714285714283,7.809700212850831,0.006731444089193435,0.02634856605603808,0.007470994688182641,0.029228531527829574,SCHOHARIE,NY,1.0,40.0,0.0,0.0,49.85204721623621
1465,36097,2020-04-02,3,4,123.73809523809523,3.4725511158194213,0.0008398610664847253,0.0034391132544564994,0.001083244877893873,0.004443534137630785,SCHUYLER,NY,1.0,25.0,0.0,0.0,54.235068376328705
1466,36099,2020-04-02,4,5,162.73214285714286,4.032671080481843,0.0007232734191870888,0.003414826060515346,0.0008507912494557687,0.004016106060827793,,,,,0.0,0.0,105.08170893701151
1467,36101,2020-04-02,43,44,589.6507936507937,14.14452812917026,0.012610643730338955,0.05338017142859765,0.023029891405772933,0.09736949581191028,STEUBEN,NY,6.0,-1784.0,0.0,0.0,68.59035208836728
1468,36103,2020-04-02,8746,8747,23732.392857142862,232.28819991343585,2.6506018767594286,19.647131578482718,4.04310855484146,29.995746699043888,SUFFOLK,NY,14.0,2584.0,69.0,0.0,1618.991283372622
1469,36105,2020-04-02,143,144,533.3809523809524,12.744278992614147,0.04546801196611538,0.19860724612700864,0.06259453156470983,0.27382940406844153,SULLIVAN,NY,2.0,169.0,4.0,0.0,77.915156022435
