,FIPS,date,confirmed_cases,confirmed_cases_smooth,num_visits_movavg_14,num_visitors_nmlz_movavg_14,risk,risk_density_weighted,risk_moving_avg,risk_moving_avg_density_weighted
2944,34025.0,2020-04-16,4299,4300,470.99675324675326,8.239451525640732,0.015971887950173947,0.12511766003402378,0.07611245672255716,0.5509989126549318
2945,34027.0,2020-04-16,3701,3702,159.478354978355,2.5325242554940135,0.009335437438315263,0.06672196303872281,0.02538991658398028,0.17594074491991255
2946,34029.0,2020-04-16,4272,4273,190.92857142857144,2.7498160968000085,0.008290798296349612,0.06534482782928687,0.025549091639851876,0.17584243486343085
2947,34031.0,2020-04-16,7317,7318,77.84632034632034,1.5874486030898118,0.014892143058903398,0.1193908590393044,0.030772995396369726,0.2444465080296336
2948,34035.0,2020-04-16,2103,2104,107.00216450216449,1.7902015494729084,0.008193997189360506,0.05911702323354315,0.01904637916723473,0.13467945478132215
2949,34037.0,2020-04-16,578,579,25.756493506493506,0.2695669175556498,0.001886637597523619,0.012266927630086197,0.001864594455625243,0.011230344887188232
2950,34039.0,2020-04-16,7904,7905,147.79707792207793,3.0572795879054384,0.01851399352324864,0.15724976387036124,0.05991688361380694,0.5113567366122427
2951,34041.0,2020-04-16,501,502,22.428571428571427,0.17823052409704618,0.0006348714210213456,0.004691460736904142,0.0012814761738904606,0.0072874264197361925
2952,36001.0,2020-04-16,581,582,621.265669113495,13.753222107129746,0.015144777230048867,0.09811894326240532,0.03798141704442272,0.23548663208208745
2953,36003.0,2020-04-16,28,29,273.92857142857144,7.599809597783602,0.0028527340593788204,0.01195082021498177,0.006871239030237297,0.026655999876389107
2954,36005.0,2020-04-16,0,1,2640.9258373205744,58.10228740473632,0.09997943551221676,1.0134645620046796,0.4142063101304377,4.237946715178904
2955,36007.0,2020-04-16,167,168,810.3652597402597,23.501244818465846,0.006282705728788077,0.03544528985139828,0.031118146468830103,0.1676735693208352
2956,36009.0,2020-04-16,32,33,447.1337662337663,12.900088665281833,0.0037193700050823625,0.016983061767192692,0.011257236126060718,0.04931432992508465
2957,36011.0,2020-04-16,36,37,506.1850649350649,14.235799341287793,0.004152376603145355,0.02069403950327605,0.01681521478976661,0.08252058080252905
2958,36013.0,2020-04-16,24,25,872.1743970315399,22.352751340692084,0.002116898113973389,0.014083831621430665,0.007925023190212035,0.04254586718915935
2959,36015.0,2020-04-16,70,71,717.0945165945164,16.4149714529699,0.004877342359538921,0.025347813276096885,0.018510637734486236,0.09336976748480519
2960,36017.0,2020-04-16,73,74,310.2175324675325,9.751592033988322,0.005443760228791476,0.022650648971270605,0.018489669431972874,0.07489956060137701
2961,36019.0,2020-04-16,46,47,608.1964285714286,24.03154422394351,0.0027196450759218566,0.01236936141927343,0.014738561839989223,0.06263544526914365
2962,36021.0,2020-04-16,100,101,400.65974025974026,13.478626183740534,0.007788148200578297,0.05776020835530691,0.05267755053289641,0.3898942637519747
2963,36023.0,2020-04-16,24,25,285.4307359307359,7.803192846518219,0.0033548909452028423,0.01725547380488967,0.00665400614382419,0.03178297492719509
2964,36025.0,2020-04-16,47,48,140.14935064935065,6.5512320061796885,0.008283097293211299,0.0604188939584701,0.009059607062227039,0.03359525012455584
2965,36027.0,2020-04-16,2085,2086,1178.3388429752065,27.90245252884553,0.08439438768292656,0.5335171383922281,0.3242920950533129,1.9455187636882614
2966,36029.0,2020-04-16,1951,1952,2483.587853323147,57.9701693486225,0.023832489025861006,0.16090802210400196,0.1481710641537035,0.9945768783558249
2967,36031.0,2020-04-16,12,13,130.43970315398886,4.705435058768487,0.0015176064343006912,0.006891424886904347,0.002326325116317511,0.008077462527021255
2968,36033.0,2020-04-16,13,14,413.9383116883117,11.463126522531875,0.0023419544359763378,0.013216850163313365,0.00455711324199842,0.016046940903534954
2969,36035.0,2020-04-16,25,26,334.51190476190476,9.516916965981096,0.003524665057752634,0.017343351968633472,0.007840150677268475,0.03663344921429439
2970,36037.0,2020-04-16,78,79,416.07142857142856,10.478777246861556,0.0030510935921917995,0.015846643534120967,0.021285765688921154,0.10550691121942778
2971,36039.0,2020-04-16,74,75,204.15512265512268,6.2466174823153535,0.013092201228441888,0.07856144819798944,0.03675374572309485,0.20664744000526294
2972,36041.0,2020-04-16,3,4,28.928571428571427,1.8110219087635058,0.0013759853295541207,0.010993554166662083,0.0016404183956191174,0.0015492771730113704
2973,36043.0,2020-04-16,43,44,331.4146567717997,8.999068187500226,0.0028045334011206485,0.0123929590045466,0.008456714918980365,0.03320659871018092
2974,36045.0,2020-04-16,48,49,1313.1324675324677,30.627777334749148,0.00237833164181131,0.01253498533392091,0.015572297331128467,0.06827902077578332
2975,36047.0,2020-04-16,0,1,6118.179820179821,135.18786658148534,0.06040112747293144,0.6137500012854132,0.30810547833622126,3.2104508277330277
2976,36049.0,2020-04-16,8,9,126.09610389610388,4.1308474743848285,0.0012140291878537644,0.006792770643930008,0.001674340338639673,0.006087233662233057
2977,36051.0,2020-04-16,34,35,400.2345779220779,8.002279835005243,0.0028262515906208787,0.014348335209630038,0.0075158867695361425,0.03554940756438345
2978,36053.0,2020-04-16,110,111,346.3116883116883,7.1072421988255154,0.0043873631824913615,0.021757439398987197,0.01318340758146744,0.06429033413820115
2979,36055.0,2020-04-16,932,933,1575.9180819180817,30.739395183446337,0.01608413466837947,0.11276095217076094,0.049211033100825724,0.33989174863260263
2980,36057.0,2020-04-16,32,33,392.8676948051948,9.544219172333516,0.0022439494187848274,0.012612729471107505,0.010256369130098999,0.050197888445868914
2981,36059.0,2020-04-16,27772,27773,4756.418181818183,95.1579960249599,0.45342070924569894,3.8549768495240455,2.5677856677740736,21.810974251284012
2982,36061.0,2020-04-16,123146,123147,873.5259740259742,19.417907401482992,0.444206541859597,4.877987427275234,1.1078771840530701,12.206813297433367
2983,36063.0,2020-04-16,229,230,1843.9025974025974,39.92283977933374,0.011726560238202148,0.07500232453142815,0.068888716985047,0.4208920170283732
2984,36065.0,2020-04-16,249,250,1151.5011806375444,27.027652635567293,0.01098157188605113,0.05892758120232269,0.052794848721544836,0.27260081339738995
2985,36067.0,2020-04-16,579,580,1234.1709956709956,28.2268491483996,0.009265295686498982,0.059072290772341725,0.04408906109642623,0.27650792609789315
2986,36069.0,2020-04-16,65,66,669.3860028860029,13.331605616989883,0.003217747986155571,0.019036890586353623,0.013030340937846559,0.07043582094445028
2987,36071.0,2020-04-16,6266,6267,1300.681054239878,26.411757887099483,0.08050504990265295,0.5092578513736994,0.5592747689894114,3.4393572486027577
2988,36073.0,2020-04-16,34,35,400.11904761904765,8.745675764731445,0.0041196696455176015,0.020585794748863913,0.014283354440354711,0.06924872618325918
2989,36075.0,2020-04-16,44,45,812.9880952380951,15.60670351590702,0.00249929977755216,0.015591421989049791,0.00863032707894649,0.043914415446828725
2990,36077.0,2020-04-16,44,45,217.02875695732837,8.464698445430258,0.00420504038300187,0.025922016230256112,0.008650990438041076,0.03373360842830757
2991,36079.0,2020-04-16,634,635,1026.4922077922079,20.414083178944836,0.06311983336802125,0.445598749931476,0.29478674509596475,1.9141174790282252
2992,36081.0,2020-04-16,0,1,1364.2831413869153,28.71501556911525,0.06558852802802166,0.6290179650493312,0.10991433838840427,1.0601787431814182
2993,36083.0,2020-04-16,140,141,902.3206168831168,20.27379684290697,0.006726475311452114,0.040901397857269164,0.03163982667396366,0.17700934116201597
2994,36085.0,2020-04-16,0,1,2678.3429752066118,36.059105348534565,0.015109830915154346,0.14321192727205015,0.028349634798897117,0.28473348348036526
2995,36087.0,2020-04-16,8752,8753,865.5584415584416,18.567531629864796,0.17697447266796387,1.35495175580689,0.6114976129204004,4.6626371130948385
2996,36089.0,2020-04-16,93,94,442.3452380952381,17.481960139159597,0.005811953659881027,0.022062039399842335,0.016968094440600268,0.06287867168017201
2997,36091.0,2020-04-16,231,232,1225.7063492063492,21.3529173322875,0.007591270347074804,0.04912221755633003,0.03248045145952105,0.1835971074695163
2998,36093.0,2020-04-16,245,246,768.1435786435786,17.759637869072005,0.007684115496892528,0.05162493555386357,0.04185809603767093,0.27325989328237776
2999,36095.0,2020-04-16,20,21,187.4,7.059339988215042,0.0038084561129587326,0.02083664540346337,0.008137462635485216,0.03590055137723208
3000,36097.0,2020-04-16,8,9,108.58333333333333,3.469488536376746,0.0017727162647228928,0.007991281097108885,0.00328639478371741,0.01413724275513721
3001,36099.0,2020-04-16,18,19,193.32142857142856,6.142733307006608,0.0011281998362151116,0.00575147711205764,0.0048856450447520485,0.023017565961847217
3002,36101.0,2020-04-16,154,155,495.07683982683983,12.058339907041699,0.006580399020746161,0.028479240857957354,0.03165223869393542,0.13405197019754655
3003,36103.0,2020-04-16,24812,24813,7684.765306122448,112.17241986655795,0.3713890387074104,2.895343348391104,2.763552485928516,21.225641510860044
3004,36105.0,2020-04-16,437,438,385.48423005565866,12.64438164018009,0.038468499405918725,0.2132159996423648,0.1029901937598473,0.4630115863857088
3005,36107.0,2020-04-16,27,28,258.74545454545455,6.838907605450982,0.0018445336139417455,0.008935131430511717,0.005920123597584504,0.028031243946018525
3006,36109.0,2020-04-16,118,119,290.4271284271284,7.933996805500588,0.004640346847623735,0.028279886811924466,0.00956006913210123,0.04993776664873079
3007,36111.0,2020-04-16,845,846,606.8205430932703,17.13343703365415,0.04398847322291735,0.269496530188325,0.1286026105442183,0.6793029010738993
3008,36113.0,2020-04-16,81,82,496.12337662337666,9.09410131033485,0.006579760656880761,0.03215667424194986,0.019945328135635834,0.08909957510089277
3009,36115.0,2020-04-16,46,47,518.3928571428571,10.910726912841959,0.00463607778283761,0.021055385410288324,0.015436956315637131,0.06730180860363613
3010,36117.0,2020-04-16,49,50,571.1452922077923,9.900168037792826,0.00225287976989551,0.012832270509777947,0.007731873226734523,0.042209928804231515
3011,36119.0,2020-04-16,21828,21829,2204.826203208556,48.85793517424008,0.3172095672657309,2.5096319493391652,1.389347619831147,10.91964754484001
3012,36121.0,2020-04-16,42,43,238.15714285714284,7.853306188025245,0.008267443067787386,0.03906461358360519,0.012183475277178973,0.05516183654249647
3013,36123.0,2020-04-16,7,8,364.75,9.139081610567892,0.0022251249985891486,0.010897166109326294,0.009419618493924028,0.04032394382417934
3014,42103.0,2020-04-16,276,277,13.285714285714286,0.1598516872936113,0.0018778956601842134,0.009646652397507258,0.0013858422248619814,0.006415033209454232
3015,12103.0,2020-04-17,565,566,,,0.00011771160640635487,0.0009626208842192521,,
3016,29095.0,2020-04-17,267,268,51.714285714285715,0.4174936432587143,0.00014768309425995785,0.0009957857786367147,0.00023987905011728426,0.001693256396797487
3017,29183.0,2020-04-17,426,427,13.027777777777779,0.07142575784814567,0.00016761807226554912,0.0011208790815332667,9.253572903902007e-05,0.0005747647147009913
3018,34003.0,2020-04-17,11863,11864,365.2896825396825,7.331400562226407,0.02899160113267295,0.2509427848667893,0.13167118856497914,1.079080777968477
3019,34013.0,2020-04-17,9672,9673,213.60714285714283,4.462629373780238,0.020432590297497714,0.18014587927728737,0.07704086423282673,0.6706551696189782
3020,34017.0,2020-04-17,9636,9637,153.53273809523807,2.928578734462673,0.01900779787973148,0.17852863156629248,0.060561356224219466,0.5742757989962709
3021,34019.0,2020-04-17,385,386,73.07142857142857,1.2744245738678333,0.0020178821986159778,0.013486011217704314,0.00498073628880206,0.028252338865493453
3022,34021.0,2020-04-17,2123,2124,,,0.003315054102104741,0.024352193471290775,,
3023,34023.0,2020-04-17,7308,7309,160.11607142857144,2.6922581545735103,0.01137122771053917,0.0914465272879986,0.03567916845305519,0.28336337403044104
3024,34025.0,2020-04-17,4414,4415,532.827380952381,9.385997393196638,0.01630633154437513,0.1277588989393004,0.08819811928448852,0.6384724471696295
3025,34027.0,2020-04-17,3822,3823,179.54365079365076,2.8769202033025127,0.009673399614144653,0.06920517400231976,0.029665689675279536,0.20563538063120998
3026,34029.0,2020-04-17,4424,4425,216.7857142857143,3.1553758520746635,0.008610707500346941,0.0677553532899155,0.03060449586254111,0.21064482032414203
3027,34031.0,2020-04-17,7604,7605,89.38492063492065,1.8415273364384577,0.016080214118812178,0.12886829363815078,0.03881519224735824,0.3082456584832336
3028,34035.0,2020-04-17,2195,2196,119.9484126984127,2.0104838814585166,0.00801596215989746,0.05795376658264638,0.020701839498155142,0.14661984080507506
3029,34037.0,2020-04-17,591,592,26.428571428571427,0.2822876101750534,0.0019396832613100055,0.012628003554946868,0.001990974927978319,0.012057470799120977
3030,34039.0,2020-04-17,8429,8430,167.23214285714286,3.479334722066648,0.01932773492364652,0.16424260954509254,0.07131600865940389,0.6088757438008581
3031,34041.0,2020-04-17,521,522,20.785714285714285,0.1720344439875161,0.0006606917033663605,0.004887337857195975,0.0012844423802018997,0.0073042944744693096
3032,36001.0,2020-04-17,619,620,719.2261904761904,16.137883766982174,0.015069909693090513,0.0980191725143576,0.04421417189379213,0.2747982126900635
3033,36003.0,2020-04-17,29,30,308.18571428571425,8.600821370638577,0.0027631865671201195,0.011638126944978936,0.007540144570545887,0.029296592833749975
3034,36005.0,2020-04-17,0,1,3071.8508771929824,68.49621349017256,0.10186862898440158,1.0325084450262414,0.5200081814817471,5.325989660990855
3035,36007.0,2020-04-17,178,179,937.7876984126987,27.47561238237428,0.0066619522067048464,0.03741907722787001,0.03881231385119805,0.20842931787417007
3036,36009.0,2020-04-17,34,35,500.21190476190486,14.2752786107312,0.00347859118900082,0.01614870382619902,0.011770596767945823,0.05262025091374595
3037,36011.0,2020-04-17,36,37,576.1031746031746,16.32355584113686,0.0037876082385477922,0.019028669903210647,0.017437870190477184,0.08624064454417474
3038,36013.0,2020-04-17,25,26,1001.2721088435374,25.812931751212542,0.0019854268694407705,0.013577946731709695,0.008249123134138506,0.04510368125144837
3039,36015.0,2020-04-17,71,72,804.5621693121694,18.618454704893896,0.004743579053496313,0.02466225724850717,0.020381762261567585,0.10249685417356341
3040,36017.0,2020-04-17,76,77,350.37103174603175,11.15137936803034,0.005521581244606017,0.02294515203336346,0.021313634216828345,0.08631400671413658
3041,36019.0,2020-04-17,47,48,699.0892857142858,27.965620350707596,0.00277074411305555,0.012608665207251422,0.017466109638299945,0.07407641437889358
3042,36021.0,2020-04-17,101,102,450.37619047619046,15.300835479108168,0.007535180573540054,0.05701288005486716,0.05713347434693454,0.43248014326731593
3043,36023.0,2020-04-17,25,26,325.0119047619048,8.94957154453354,0.0035016753630873676,0.017955554933909077,0.008091655722411684,0.03863162991433694
3044,36025.0,2020-04-17,48,49,165.1904761904762,7.784718160159265,0.008536613001598027,0.06198338896015787,0.011097608122905446,0.04111722415253593
3045,36027.0,2020-04-17,2142,2143,1342.060606060606,32.194642300357536,0.08330474447146721,0.5274416549280737,0.36754716340125065,2.204492631543126
3046,36029.0,2020-04-17,2023,2024,2882.249299719888,68.38209192994647,0.02557279857269977,0.1728510542120215,0.1877563139577227,1.261941406833957
3047,36031.0,2020-04-17,15,16,146.78231292517006,5.363290657012031,0.0015857542021563132,0.007148021622791478,0.002800429909572745,0.009600472213907696
3048,36033.0,2020-04-17,13,14,459.05357142857144,12.998545550677118,0.002267277749817228,0.013109113332182067,0.004855114678520023,0.01709018123100209
3049,36035.0,2020-04-17,27,28,380.45238095238096,10.943600372956395,0.003373153417793747,0.01670547710995599,0.008623009093051675,0.040431610588160485
3050,36037.0,2020-04-17,83,84,474.98809523809524,12.053373589962137,0.0028183400211969417,0.014822884480554398,0.02222193453184529,0.11118209559353465
3051,36039.0,2020-04-17,77,78,228.46031746031747,7.065940365149368,0.012267707173282651,0.07571123490016382,0.03803286494277764,0.22148164086085453
3052,36041.0,2020-04-17,3,4,32.785714285714285,2.074154661864746,0.0013159065004183623,0.0110345751593524,0.0014090724605059417,0.0013307847583341134
3053,36043.0,2020-04-17,46,47,374.52210884353747,10.257572169002051,0.002835225325703108,0.012475858900789822,0.009804200385215388,0.038355814479860785
3054,36045.0,2020-04-17,50,51,1478.892857142857,35.01414379924806,0.0023784932939954766,0.012549223174491652,0.017836390623354268,0.0779606718289044
3055,36047.0,2020-04-17,0,1,7209.393772893774,161.34734357278438,0.06147596590598486,0.6247850378103469,0.3894090786841457,4.0633861466034125
3056,36049.0,2020-04-17,8,9,143.32619047619045,4.700211443706692,0.0013138904862218192,0.0070465170153628,0.002198860296230347,0.007711620281728294
3057,36051.0,2020-04-17,34,35,441.2946428571429,8.909601318119496,0.002794368521168036,0.014261583708197004,0.008401476033678835,0.03985414650717712
3058,36053.0,2020-04-17,117,118,383.70684523809524,7.945432344511135,0.00396848905399371,0.019725801884267744,0.013227732458387754,0.06463935553265639
3059,36055.0,2020-04-17,975,976,1792.6286630036632,35.72538251970545,0.01668698451665319,0.11696662822000255,0.058914111776120416,0.4076110537230058
3060,36057.0,2020-04-17,33,34,434.2886904761904,10.654746385153027,0.0018864081789043928,0.010913391978778865,0.008631085818543771,0.042564681654970814
3061,36059.0,2020-04-17,28539,28540,5520.355555555556,111.37180995652575,0.45198861444818106,3.843402529990192,2.9767853587204662,25.295824892704864
3062,36061.0,2020-04-17,127352,127353,1044.6509523809525,23.56975181580612,0.45262769241910394,4.969945456583976,1.345792044828628,14.823223586073071
3063,36063.0,2020-04-17,227,228,2083.7658730158732,45.78752304607357,0.011888257649646194,0.07622780801514063,0.08026305901526247,0.4918842320765313
3064,36065.0,2020-04-17,261,262,1301.7673160173163,30.855611439665417,0.009247532481698543,0.04986811826808438,0.049665131825686104,0.25545560859737393
3065,36067.0,2020-04-17,598,599,1413.0079365079368,32.722508206157976,0.009669524012012374,0.06177080609061317,0.05346316516216295,0.33579736744265926
3066,36069.0,2020-04-17,67,68,756.1335978835979,15.3245573662497,0.003264958990910242,0.01934008374821362,0.015256876751783102,0.08266363074589139
3067,36071.0,2020-04-17,6514,6515,1463.733893557423,29.963780245841996,0.08759635141523076,0.5527701779506744,0.690226453560931,4.241241130844664
3068,36073.0,2020-04-17,34,35,449.6904761904762,9.895455989872456,0.00343494912883169,0.017443670526070515,0.01314279549002772,0.06472661592809494
3069,36075.0,2020-04-17,45,46,913.0476190476192,17.66000538646685,0.00255644683816107,0.01595888055392338,0.010114241303892966,0.05175770007733054
3070,36077.0,2020-04-17,44,45,250.7908163265306,9.936962913830774,0.004217361485769945,0.026072382537975888,0.010138181787708722,0.039405474056481996
3071,36079.0,2020-04-17,732,733,1133.7357142857145,22.77251894667552,0.06166386621175337,0.4378955467727376,0.3188374566441936,2.0839714935316485
3072,36081.0,2020-04-17,0,1,1599.7958221024269,34.094822848177905,0.06625942987579111,0.6361161244001456,0.13824668221255748,1.3353384933664276
3073,36083.0,2020-04-17,150,151,1014.5877976190476,23.093075475864403,0.006204545802375887,0.038157825518879265,0.03261048902527384,0.1834223220507338
3074,36085.0,2020-04-17,0,1,2992.7121212121215,40.982896356380095,0.01548899726347783,0.14675531810177445,0.035574218769278264,0.35808876334075895
3075,36087.0,2020-04-17,8987,8988,983.7225274725274,21.340129798391295,0.18197397940329987,1.3927552981094136,0.7213783353518936,5.503505625513657
3076,36089.0,2020-04-17,96,97,505.89682539682536,20.203574250409012,0.005661163926312038,0.021510180464297993,0.019038730383196336,0.07053659119047724
3077,36091.0,2020-04-17,236,237,1368.017195767196,24.356412691247403,0.007411272752299348,0.04830056023439277,0.03612656939430367,0.20439461825742689
3078,36093.0,2020-04-17,295,296,878.0873015873017,20.589281327618647,0.007417831391780768,0.049942902738459666,0.04645101966295394,0.3032321412249667
3079,36095.0,2020-04-17,20,21,207.7,7.945642271517366,0.0037216494099288674,0.02040308429205525,0.00901808759142143,0.039964372205322285
3080,36097.0,2020-04-17,8,9,121.56944444444444,3.8850405655209226,0.001773929314035139,0.007984298511282661,0.0037635108833472034,0.01621078014611969
3081,36099.0,2020-04-17,18,19,219.3809523809524,7.014424897108509,0.0010109874119174384,0.0052207425927782766,0.004723095896118556,0.02231410346530853
3082,36101.0,2020-04-17,154,155,539.6825396825398,13.27499063804504,0.006476909134422391,0.02804715590545838,0.03414529071690589,0.14466072815678843
3083,36103.0,2020-04-17,25035,25036,8646.409013605442,128.18130524470163,0.3738304449895313,2.915395229317048,3.190913604159664,24.59073951732048
3084,36105.0,2020-04-17,505,506,436.125850340136,14.489155824190645,0.04075223581589905,0.2245170256167871,0.1261680686158131,0.5689361609581876
3085,36107.0,2020-04-17,30,31,298.5333333333333,7.930464443623404,0.0019083831248294164,0.009223747020526814,0.007050545742802504,0.03336929486924274
3086,36109.0,2020-04-17,119,120,334.6256613756614,9.247098274763054,0.004578526837740624,0.028056697666059515,0.010835446249371383,0.056553660771001275
3087,36111.0,2020-04-17,880,881,695.5573593073592,19.924665918769897,0.05188722186174849,0.31059349610181597,0.18325048327497917,0.9631707069324268
3088,36113.0,2020-04-17,91,92,558.1511904761904,10.395228968187583,0.006204042800374993,0.03056566519168905,0.02120409916891329,0.09498373778428304
3089,36115.0,2020-04-17,48,49,580.0535714285714,12.37815516760266,0.004472899918470878,0.020340528554842852,0.016930173325668766,0.07389121684031849
3090,36117.0,2020-04-17,49,50,632.2247023809524,11.155877639521696,0.0023101276900872464,0.013171237240168674,0.009086622264814458,0.04981141150206178
3091,36119.0,2020-04-17,22476,22477,2555.7598039215686,57.27038756100111,0.32170333178525734,2.5460156223549433,1.6455203077849736,12.956515007659476
3092,36121.0,2020-04-17,44,45,271.07142857142856,8.98179806716827,0.007882467140629864,0.03768689298201356,0.013257548771463313,0.06087158968980373
3093,36123.0,2020-04-17,8,9,414.0,10.402058719416644,0.0025791634441532777,0.012447026339347795,0.013413663521566022,0.05746292209945473
3094,42103.0,2020-04-17,290,291,13.357142857142858,0.15635930259859418,0.001956300871722635,0.010085389230493964,0.0013060640846750962,0.006045741951397541
3095,12103.0,2020-04-18,587,588,,,0.00012907936605858277,0.0010555840437758682,,
3096,29095.0,2020-04-18,268,269,47.857142857142854,0.41287275726553546,0.00013781393867904297,0.0009200849090859434,0.00021012134247467434,0.001483202918616534
3097,29183.0,2020-04-18,438,439,14.012820512820513,0.0763043593677898,0.00015470641820552648,0.0010325204008888988,9.230264011165753e-05,0.0005725548062703389
3098,34003.0,2020-04-18,12163,12164,407.1117216117216,8.282702955436477,0.029274499121945217,0.25340021468781754,0.14981045304936338,1.2282343036574193
3099,34013.0,2020-04-18,9901,9902,237.92857142857144,5.032954489827581,0.021214170410886357,0.18703378445519359,0.09067543579369484,0.789477781205681
3100,34017.0,2020-04-18,9956,9957,169.19505494505495,3.2465887906327513,0.019314073413275908,0.1813840365087965,0.06812236117812098,0.6458350258165865
3101,34019.0,2020-04-18,391,392,81.28571428571429,1.4256264973312816,0.0020780825503962583,0.013887268875950232,0.005794118009125368,0.03286610170237297
3102,34021.0,2020-04-18,2215,2216,,,0.0032536740014393706,0.02390341224326599,,
3103,34023.0,2020-04-18,7624,7625,177.57967032967034,2.991610189328191,0.011430921969998365,0.09199809460117565,0.03979341434237099,0.31620320274267444
3104,34025.0,2020-04-18,4528,4529,594.1236263736264,10.52285347207434,0.016151599343007438,0.12676735711364256,0.09695420689096604,0.7018620852739725
3105,34027.0,2020-04-18,3984,3985,199.60622710622712,3.2212618892834186,0.009856476876926567,0.07055261671315563,0.03380782655553785,0.23441224356931148
3106,34029.0,2020-04-18,4548,4549,242.64285714285714,3.5609356073493186,0.00871211310723151,0.0685296969672927,0.035002653458734434,0.24091836833903482
3107,34031.0,2020-04-18,7936,7937,100.6978021978022,2.0895182189486596,0.016279262440960632,0.13049639537530344,0.04455149239215355,0.3537184778288052
3108,34035.0,2020-04-18,2283,2284,132.8919413919414,2.2306832879226026,0.007784782448372847,0.05636840472762985,0.02209900414460433,0.15672738195949562
3109,34037.0,2020-04-18,626,627,27.002747252747255,0.29397856922139,0.001952875510416294,0.012724100811775553,0.002089694898350255,0.012710038881569814
3110,34039.0,2020-04-18,8959,8960,186.36126373626374,3.895551884049464,0.020370081651477013,0.17321114564781423,0.08444066267484475,0.7213395945333235
3111,34041.0,2020-04-18,543,544,19.142857142857142,0.16583836387798603,0.0006886046360208976,0.005108555651829197,0.0012676059945449741,0.007208550266228077
3112,36001.0,2020-04-18,648,649,816.9777830864789,18.51712471426547,0.015523791590819123,0.1009092339368137,0.05207175968569222,0.32369873731753196
3113,36003.0,2020-04-18,30,31,342.4428571428572,9.601833143493554,0.002513378347293036,0.010657829378900153,0.007567312678226539,0.029353635481574696
3114,36005.0,2020-04-18,0,1,3501.6740890688266,78.86833100066079,0.1024386042902496,1.038650260293618,0.6212072721224898,6.370337777350279
3115,36007.0,2020-04-18,186,187,1064.9830586080584,31.441626219459508,0.0070613080882839995,0.039590444331879616,0.04730500254464324,0.2540848516921092
3116,36009.0,2020-04-18,34,35,553.2835164835165,15.649995505036122,0.003618010404110218,0.016782945362503587,0.013687319504346799,0.061511805947839615
3117,36011.0,2020-04-18,36,37,645.9532967032967,18.4089983938603,0.0026692575590304976,0.013770913801745123,0.013207434118948107,0.06686023960056285
3118,36013.0,2020-04-18,25,26,1130.38147566719,29.273166820281574,0.0020731483438502646,0.014039297632042808,0.009934366446437018,0.05390454057770037
3119,36015.0,2020-04-18,72,73,891.9908424908423,20.82091553036795,0.0046196679526770345,0.02424409182499299,0.022295377872751328,0.11294967411134509
3120,36017.0,2020-04-18,77,78,390.3708791208791,12.5462924532643,0.005518656732108378,0.022959766728100933,0.0238896079609042,0.09694150861710428
3121,36019.0,2020-04-18,48,49,789.9821428571428,31.89969647747168,0.002769307030635999,0.012552146488537407,0.019798116867061687,0.08342359772244622
3122,36021.0,2020-04-18,105,106,499.90989010989017,17.11746484273874,0.007582413382821813,0.0573867785312667,0.06389552267755658,0.48122226105394567
3123,36023.0,2020-04-18,25,26,364.5903540903541,10.09580211241517,0.0035186498511140286,0.018011624442218717,0.009236989315218855,0.04412649799460871
3124,36025.0,2020-04-18,49,50,190.13369963369962,9.011549330333322,0.008588597863306737,0.06239843815208254,0.012757976517188937,0.04734689289161944
3125,36027.0,2020-04-18,2201,2202,1505.20979020979,36.472988591960515,0.0827928360674827,0.5247426483869018,0.41311453827964567,2.4775358997514862
3126,36029.0,2020-04-18,2023,2024,3280.7792501616027,78.78980728947202,0.026240027534484053,0.17736994821975563,0.22199072892281652,1.4921081793890636
3127,36031.0,2020-04-18,16,17,162.98273155416013,6.0155889843000585,0.0018019777904998873,0.007899832784081648,0.003735159934376713,0.01258785085669384
3128,36033.0,2020-04-18,13,14,504.1565934065934,14.533209064088501,0.002310839949933341,0.0133052814327811,0.00557745190044031,0.019603813670605257
3129,36035.0,2020-04-18,27,28,426.3928571428571,12.370283779931688,0.0033662618671485454,0.016736186768535614,0.009625897638256652,0.04513163840404582
3130,36037.0,2020-04-18,87,88,533.1483516483516,13.610405768035042,0.0027969162841127338,0.014771577647286954,0.02482043152708218,0.12447830179265632
3131,36039.0,2020-04-18,82,83,252.76007326007326,7.885083422644606,0.012183893738768862,0.07548454565525073,0.0420894898603298,0.24698956898738078
3132,36041.0,2020-04-18,3,4,36.642857142857146,2.3372874149659864,0.0013295438992510997,0.011128374182140658,0.001587831124297545,0.0014996116369096987
3133,36043.0,2020-04-18,47,48,417.59576138147565,11.5153415431778,0.002874869661368041,0.012645568197407522,0.011209325524659629,0.04392200344235283
3134,36045.0,2020-04-18,50,51,1644.6483516483518,39.40041796084962,0.0024855533612312196,0.013045361227285586,0.021258401833125877,0.09287631658776593
3135,36047.0,2020-04-18,0,1,8297.496196111579,187.4438113569407,0.0617173943853405,0.627796394857564,0.466252600514775,4.8752181343128225
3136,36049.0,2020-04-18,8,9,160.52527472527473,5.268806111502674,0.00133951577269571,0.007194372180419236,0.002503643585896921,0.008839693808286643
3137,36051.0,2020-04-18,37,38,481.8468406593406,9.806063076431645,0.0026810085703377323,0.01380110396597292,0.00897088778272591,0.04277565295749938
