,date,confirmed_count,deaths_count,recovered_count,county,fips,cum_confirmed_count,cum_deaths_count,cum_recovered_count
994,2020-03-29,0,0,0,Montgomery,36057.0,6,0,0
995,2020-03-30,0,0,0,Montgomery,36057.0,6,0,0
996,2020-03-31,1,0,0,Montgomery,36057.0,7,0,0
997,2020-04-01,0,0,0,Montgomery,36057.0,7,0,0
998,2020-04-02,2,0,0,Montgomery,36057.0,9,0,0
999,2020-04-03,1,0,0,Montgomery,36057.0,10,0,0
1000,2020-04-04,3,1,0,Montgomery,36057.0,13,1,0
1001,2020-04-05,2,0,0,Montgomery,36057.0,15,1,0
1002,2020-04-06,0,0,0,Montgomery,36057.0,15,1,0
1003,2020-04-07,3,0,0,Montgomery,36057.0,18,1,0
1004,2020-04-08,0,0,0,Montgomery,36057.0,18,1,0
1005,2020-04-09,10,0,0,Montgomery,36057.0,28,1,0
1006,2020-04-10,1,0,0,Montgomery,36057.0,29,1,0
1007,2020-04-11,0,0,10,Montgomery,36057.0,29,1,10
1008,2020-04-12,0,0,0,Montgomery,36057.0,29,1,10
1009,2020-04-13,0,0,0,Montgomery,36057.0,29,1,10
1010,2020-04-14,3,0,0,Montgomery,36057.0,32,1,10
1011,2020-04-15,0,0,0,Montgomery,36057.0,32,1,10
1012,2020-04-16,0,0,0,Montgomery,36057.0,32,1,10
1013,2020-04-17,1,0,0,Montgomery,36057.0,33,1,10
1014,2020-04-18,1,0,0,Montgomery,36057.0,34,1,10
1015,2020-04-19,1,0,0,Montgomery,36057.0,35,1,10
1016,2020-04-20,0,0,0,Montgomery,36057.0,35,1,10
1017,2020-04-21,2,0,0,Montgomery,36057.0,37,1,10
1018,2020-04-22,1,0,0,Montgomery,36057.0,38,1,10
1019,2020-04-23,7,0,15,Montgomery,36057.0,45,1,25
1020,2020-04-24,2,0,8,Montgomery,36057.0,47,1,33
1021,2020-04-25,0,0,0,Montgomery,36057.0,47,1,33
1022,2020-04-26,0,0,0,Montgomery,36057.0,47,1,33
1023,2020-04-27,0,0,0,Montgomery,36057.0,47,1,33
1024,2020-04-28,2,0,0,Montgomery,36057.0,49,1,33
1025,2020-04-29,2,0,0,Montgomery,36057.0,51,1,33
1026,2020-04-30,2,0,0,Montgomery,36057.0,53,1,33
1027,2020-05-01,1,0,0,Montgomery,36057.0,54,1,33
1028,2020-05-02,0,0,0,Montgomery,36057.0,54,1,33
1029,2020-05-03,0,0,0,Montgomery,36057.0,54,1,33
1030,2020-05-04,2,0,10,Montgomery,36057.0,56,1,43
1031,2020-05-05,5,0,0,Montgomery,36057.0,61,1,43
1032,2020-05-06,2,0,0,Montgomery,36057.0,63,1,43
1033,2020-05-07,0,0,0,Montgomery,36057.0,63,1,43
1034,2020-05-08,1,0,0,Montgomery,36057.0,64,1,43
1035,2020-03-01,0,0,0,Sullivan,36105.0,0,0,0
1036,2020-03-02,0,0,0,Sullivan,36105.0,0,0,0
1037,2020-03-03,0,0,0,Sullivan,36105.0,0,0,0
1038,2020-03-04,0,0,0,Sullivan,36105.0,0,0,0
1039,2020-03-05,0,0,0,Sullivan,36105.0,0,0,0
1040,2020-03-06,0,0,0,Sullivan,36105.0,0,0,0
1041,2020-03-07,0,0,0,Sullivan,36105.0,0,0,0
1042,2020-03-08,0,0,0,Sullivan,36105.0,0,0,0
1043,2020-03-09,0,0,0,Sullivan,36105.0,0,0,0
1044,2020-03-10,0,0,0,Sullivan,36105.0,0,0,0
1045,2020-03-11,0,0,0,Sullivan,36105.0,0,0,0
1046,2020-03-12,0,0,0,Sullivan,36105.0,0,0,0
1047,2020-03-13,0,0,0,Sullivan,36105.0,0,0,0
1048,2020-03-14,0,0,0,Sullivan,36105.0,0,0,0
1049,2020-03-15,0,0,0,Sullivan,36105.0,0,0,0
1050,2020-03-16,0,0,0,Sullivan,36105.0,0,0,0
1051,2020-03-17,1,0,0,Sullivan,36105.0,1,0,0
1052,2020-03-18,0,0,0,Sullivan,36105.0,1,0,0
1053,2020-03-19,0,0,0,Sullivan,36105.0,1,0,0
1054,2020-03-20,11,0,0,Sullivan,36105.0,12,0,0
1055,2020-03-21,0,0,0,Sullivan,36105.0,12,0,0
1056,2020-03-22,0,0,0,Sullivan,36105.0,12,0,0
1057,2020-03-23,11,0,0,Sullivan,36105.0,23,0,0
1058,2020-03-24,0,0,0,Sullivan,36105.0,23,0,0
1059,2020-03-25,16,0,0,Sullivan,36105.0,39,0,0
1060,2020-03-26,14,0,0,Sullivan,36105.0,53,0,0
1061,2020-03-27,15,0,0,Sullivan,36105.0,68,0,0
1062,2020-03-28,4,0,0,Sullivan,36105.0,72,0,0
1063,2020-03-29,16,0,0,Sullivan,36105.0,88,0,0
1064,2020-03-30,18,1,0,Sullivan,36105.0,106,1,0
1065,2020-03-31,12,0,0,Sullivan,36105.0,118,1,0
1066,2020-04-01,23,3,0,Sullivan,36105.0,141,4,0
1067,2020-04-02,15,1,0,Sullivan,36105.0,156,5,0
1068,2020-04-03,32,0,0,Sullivan,36105.0,188,5,0
1069,2020-04-04,5,0,0,Sullivan,36105.0,193,5,0
1070,2020-04-05,0,0,0,Sullivan,36105.0,193,5,0
1071,2020-04-06,60,1,0,Sullivan,36105.0,253,6,0
1072,2020-04-07,17,1,0,Sullivan,36105.0,270,7,0
1073,2020-04-08,26,0,0,Sullivan,36105.0,296,7,0
1074,2020-04-09,0,0,0,Sullivan,36105.0,296,7,0
1075,2020-04-10,22,0,0,Sullivan,36105.0,318,7,0
1076,2020-04-11,22,0,132,Sullivan,36105.0,340,7,132
1077,2020-04-12,18,0,0,Sullivan,36105.0,358,7,132
1078,2020-04-13,22,1,113,Sullivan,36105.0,380,8,245
1079,2020-04-14,35,1,37,Sullivan,36105.0,415,9,282
1080,2020-04-15,9,1,0,Sullivan,36105.0,424,10,282
1081,2020-04-16,13,1,0,Sullivan,36105.0,437,11,282
1082,2020-04-17,68,0,0,Sullivan,36105.0,505,11,282
1083,2020-04-18,22,0,0,Sullivan,36105.0,527,11,282
1084,2020-04-19,10,0,0,Sullivan,36105.0,537,11,282
1085,2020-04-20,23,2,0,Sullivan,36105.0,560,13,282
1086,2020-04-21,32,1,38,Sullivan,36105.0,592,14,320
1087,2020-04-22,0,0,0,Sullivan,36105.0,592,14,320
1088,2020-04-23,38,3,26,Sullivan,36105.0,630,17,346
1089,2020-04-24,39,0,28,Sullivan,36105.0,669,17,374
1090,2020-04-25,20,0,0,Sullivan,36105.0,689,17,374
1091,2020-04-26,35,0,0,Sullivan,36105.0,724,17,374
1092,2020-04-27,24,4,46,Sullivan,36105.0,748,21,420
1093,2020-04-28,21,0,0,Sullivan,36105.0,769,21,420
1094,2020-04-29,45,1,18,Sullivan,36105.0,814,22,438
1095,2020-04-30,24,0,0,Sullivan,36105.0,838,22,438
1096,2020-05-01,49,0,63,Sullivan,36105.0,887,22,501
1097,2020-05-02,44,0,0,Sullivan,36105.0,931,22,501
1098,2020-05-03,0,0,0,Sullivan,36105.0,931,22,501
1099,2020-05-04,45,1,35,Sullivan,36105.0,976,23,536
1100,2020-05-05,8,0,0,Sullivan,36105.0,984,23,536
1101,2020-05-06,12,0,0,Sullivan,36105.0,996,23,536
1102,2020-05-07,25,0,0,Sullivan,36105.0,1021,23,536
1103,2020-05-08,18,0,0,Sullivan,36105.0,1039,23,536
1104,2020-03-01,0,0,0,Orange,36071.0,0,0,0
1105,2020-03-02,0,0,0,Orange,36071.0,0,0,0
1106,2020-03-03,0,0,0,Orange,36071.0,0,0,0
1107,2020-03-04,0,0,0,Orange,36071.0,0,0,0
1108,2020-03-05,0,0,0,Orange,36071.0,0,0,0
1109,2020-03-06,0,0,0,Orange,36071.0,0,0,0
1110,2020-03-07,0,0,0,Orange,36071.0,0,0,0
1111,2020-03-08,0,0,0,Orange,36071.0,0,0,0
1112,2020-03-09,0,0,0,Orange,36071.0,0,0,0
1113,2020-03-10,0,0,0,Orange,36071.0,0,0,0
1114,2020-03-11,0,0,0,Orange,36071.0,0,0,0
1115,2020-03-12,1,0,0,Orange,36071.0,1,0,0
1116,2020-03-13,2,0,0,Orange,36071.0,3,0,0
1117,2020-03-14,3,0,0,Orange,36071.0,6,0,0
1118,2020-03-15,0,0,0,Orange,36071.0,6,0,0
1119,2020-03-16,5,0,0,Orange,36071.0,11,0,0
1120,2020-03-17,4,0,0,Orange,36071.0,15,0,0
1121,2020-03-18,17,0,0,Orange,36071.0,32,0,0
1122,2020-03-19,19,0,0,Orange,36071.0,51,0,0
1123,2020-03-20,33,0,0,Orange,36071.0,84,0,0
1124,2020-03-21,79,0,0,Orange,36071.0,163,0,0
1125,2020-03-22,84,0,0,Orange,36071.0,247,0,0
1126,2020-03-23,142,0,0,Orange,36071.0,389,0,0
1127,2020-03-24,109,0,0,Orange,36071.0,498,0,0
1128,2020-03-25,140,1,0,Orange,36071.0,638,1,0
1129,2020-03-26,113,0,0,Orange,36071.0,751,1,0
1130,2020-03-27,159,3,0,Orange,36071.0,910,4,0
1131,2020-03-28,232,0,0,Orange,36071.0,1142,4,0
1132,2020-03-29,105,1,0,Orange,36071.0,1247,5,0
1133,2020-03-30,188,7,0,Orange,36071.0,1435,12,0
1134,2020-03-31,125,7,0,Orange,36071.0,1560,19,0
1135,2020-04-01,196,6,0,Orange,36071.0,1756,25,0
1136,2020-04-02,292,5,0,Orange,36071.0,2048,30,0
1137,2020-04-03,422,10,0,Orange,36071.0,2470,40,0
1138,2020-04-04,393,11,0,Orange,36071.0,2863,51,0
1139,2020-04-05,324,2,0,Orange,36071.0,3187,53,0
1140,2020-04-06,346,23,0,Orange,36071.0,3533,76,0
1141,2020-04-07,296,17,0,Orange,36071.0,3829,93,0
1142,2020-04-08,246,14,0,Orange,36071.0,4075,107,0
1143,2020-04-09,234,8,0,Orange,36071.0,4309,115,0
1144,2020-04-10,331,17,0,Orange,36071.0,4640,132,0
1145,2020-04-11,335,13,0,Orange,36071.0,4975,145,0
1146,2020-04-12,52,21,0,Orange,36071.0,5027,166,0
1147,2020-04-13,571,5,0,Orange,36071.0,5598,171,0
1148,2020-04-14,232,7,0,Orange,36071.0,5830,178,0
1149,2020-04-15,134,9,0,Orange,36071.0,5964,187,0
1150,2020-04-16,302,3,0,Orange,36071.0,6266,190,0
1151,2020-04-17,248,21,0,Orange,36071.0,6514,211,0
1152,2020-04-18,0,0,0,Orange,36071.0,6514,211,0
1153,2020-04-19,0,0,0,Orange,36071.0,6514,211,0
1154,2020-04-20,0,0,0,Orange,36071.0,6514,211,0
1155,2020-04-21,638,33,0,Orange,36071.0,7152,244,0
1156,2020-04-22,184,12,0,Orange,36071.0,7336,256,0
1157,2020-04-23,134,12,0,Orange,36071.0,7470,268,0
1158,2020-04-24,300,6,0,Orange,36071.0,7770,274,0
1159,2020-04-25,203,0,0,Orange,36071.0,7973,274,0
1160,2020-04-26,133,0,0,Orange,36071.0,8106,274,0
1161,2020-04-27,132,25,0,Orange,36071.0,8238,299,0
1162,2020-04-28,136,0,0,Orange,36071.0,8374,299,0
1163,2020-04-29,406,12,0,Orange,36071.0,8780,311,0
1164,2020-04-30,130,9,0,Orange,36071.0,8910,320,0
1165,2020-05-01,128,9,0,Orange,36071.0,9038,329,0
1166,2020-05-02,0,0,0,Orange,36071.0,9038,329,0
1167,2020-05-03,0,0,0,Orange,36071.0,9038,329,0
1168,2020-05-04,244,14,0,Orange,36071.0,9282,343,0
1169,2020-05-05,159,11,0,Orange,36071.0,9441,354,0
1170,2020-05-06,75,4,0,Orange,36071.0,9516,358,0
1171,2020-05-07,103,6,0,Orange,36071.0,9619,364,0
1172,2020-05-08,71,3,0,Orange,36071.0,9690,367,0
1173,2020-03-01,0,0,0,Herkimer,36043.0,0,0,0
1174,2020-03-02,0,0,0,Herkimer,36043.0,0,0,0
1175,2020-03-03,0,0,0,Herkimer,36043.0,0,0,0
1176,2020-03-04,0,0,0,Herkimer,36043.0,0,0,0
1177,2020-03-05,0,0,0,Herkimer,36043.0,0,0,0
1178,2020-03-06,0,0,0,Herkimer,36043.0,0,0,0
1179,2020-03-07,0,0,0,Herkimer,36043.0,0,0,0
1180,2020-03-08,0,0,0,Herkimer,36043.0,0,0,0
1181,2020-03-09,0,0,0,Herkimer,36043.0,0,0,0
1182,2020-03-10,0,0,0,Herkimer,36043.0,0,0,0
1183,2020-03-11,0,0,0,Herkimer,36043.0,0,0,0
1184,2020-03-12,1,0,0,Herkimer,36043.0,1,0,0
1185,2020-03-13,0,0,0,Herkimer,36043.0,1,0,0
1186,2020-03-14,0,0,0,Herkimer,36043.0,1,0,0
1187,2020-03-15,0,0,0,Herkimer,36043.0,1,0,0
1188,2020-03-16,0,0,0,Herkimer,36043.0,1,0,0
1189,2020-03-17,0,0,0,Herkimer,36043.0,1,0,0
1190,2020-03-18,0,0,0,Herkimer,36043.0,1,0,0
1191,2020-03-19,0,0,0,Herkimer,36043.0,1,0,0
1192,2020-03-20,1,0,0,Herkimer,36043.0,2,0,0
1193,2020-03-21,1,0,0,Herkimer,36043.0,3,0,0
1194,2020-03-22,0,0,0,Herkimer,36043.0,3,0,0
1195,2020-03-23,1,0,0,Herkimer,36043.0,4,0,0
1196,2020-03-24,0,0,0,Herkimer,36043.0,4,0,0
1197,2020-03-25,1,0,0,Herkimer,36043.0,5,0,0
1198,2020-03-26,2,0,0,Herkimer,36043.0,7,0,0
1199,2020-03-27,2,2,0,Herkimer,36043.0,9,2,0
1200,2020-03-28,0,0,0,Herkimer,36043.0,9,2,0
1201,2020-03-29,1,0,0,Herkimer,36043.0,10,2,0
1202,2020-03-30,2,0,0,Herkimer,36043.0,12,2,0
1203,2020-03-31,0,1,0,Herkimer,36043.0,12,3,0
1204,2020-04-01,0,0,0,Herkimer,36043.0,12,3,0
1205,2020-04-02,2,0,0,Herkimer,36043.0,14,3,0
1206,2020-04-03,0,0,0,Herkimer,36043.0,14,3,0
1207,2020-04-04,4,0,0,Herkimer,36043.0,18,3,0
1208,2020-04-05,4,0,0,Herkimer,36043.0,22,3,0
1209,2020-04-06,3,0,0,Herkimer,36043.0,25,3,0
1210,2020-04-07,2,0,0,Herkimer,36043.0,27,3,0
1211,2020-04-08,2,0,0,Herkimer,36043.0,29,3,0
1212,2020-04-09,3,0,0,Herkimer,36043.0,32,3,0
1213,2020-04-10,4,0,0,Herkimer,36043.0,36,3,0
1214,2020-04-11,1,0,0,Herkimer,36043.0,37,3,0
1215,2020-04-12,0,0,0,Herkimer,36043.0,37,3,0
1216,2020-04-13,1,0,0,Herkimer,36043.0,38,3,0
1217,2020-04-14,1,0,0,Herkimer,36043.0,39,3,0
1218,2020-04-15,1,0,0,Herkimer,36043.0,40,3,0
1219,2020-04-16,3,0,0,Herkimer,36043.0,43,3,0
1220,2020-04-17,3,0,0,Herkimer,36043.0,46,3,0
1221,2020-04-18,1,0,0,Herkimer,36043.0,47,3,0
1222,2020-04-19,2,0,0,Herkimer,36043.0,49,3,0
1223,2020-04-20,0,0,0,Herkimer,36043.0,49,3,0
1224,2020-04-21,1,0,0,Herkimer,36043.0,50,3,0
1225,2020-04-22,3,0,0,Herkimer,36043.0,53,3,0
1226,2020-04-23,1,0,0,Herkimer,36043.0,54,3,0
1227,2020-04-24,2,0,0,Herkimer,36043.0,56,3,0
1228,2020-04-25,0,0,0,Herkimer,36043.0,56,3,0
1229,2020-04-26,1,0,0,Herkimer,36043.0,57,3,0
1230,2020-04-27,0,0,0,Herkimer,36043.0,57,3,0
1231,2020-04-28,1,0,0,Herkimer,36043.0,58,3,0
1232,2020-04-29,0,0,0,Herkimer,36043.0,58,3,0
1233,2020-04-30,0,0,0,Herkimer,36043.0,58,3,0
1234,2020-05-01,2,0,0,Herkimer,36043.0,60,3,0
1235,2020-05-02,1,0,0,Herkimer,36043.0,61,3,0
1236,2020-05-03,0,0,0,Herkimer,36043.0,61,3,0
1237,2020-05-04,2,0,0,Herkimer,36043.0,63,3,0
1238,2020-05-05,4,0,0,Herkimer,36043.0,67,3,0
1239,2020-05-06,1,0,0,Herkimer,36043.0,68,3,0
1240,2020-05-07,6,0,0,Herkimer,36043.0,74,3,0
1241,2020-05-08,2,0,0,Herkimer,36043.0,76,3,0
1242,2020-03-01,0,0,0,Columbia,36021.0,0,0,0
1243,2020-03-02,0,0,0,Columbia,36021.0,0,0,0
1244,2020-03-03,0,0,0,Columbia,36021.0,0,0,0
1245,2020-03-04,0,0,0,Columbia,36021.0,0,0,0
1246,2020-03-05,0,0,0,Columbia,36021.0,0,0,0
1247,2020-03-06,0,0,0,Columbia,36021.0,0,0,0
1248,2020-03-07,0,0,0,Columbia,36021.0,0,0,0
1249,2020-03-08,0,0,0,Columbia,36021.0,0,0,0
1250,2020-03-09,0,0,0,Columbia,36021.0,0,0,0
1251,2020-03-10,0,0,0,Columbia,36021.0,0,0,0
1252,2020-03-11,0,0,0,Columbia,36021.0,0,0,0
1253,2020-03-12,0,0,0,Columbia,36021.0,0,0,0
1254,2020-03-13,0,0,0,Columbia,36021.0,0,0,0
1255,2020-03-14,0,0,0,Columbia,36021.0,0,0,0
1256,2020-03-15,0,0,0,Columbia,36021.0,0,0,0
1257,2020-03-16,0,0,0,Columbia,36021.0,0,0,0
1258,2020-03-17,0,0,0,Columbia,36021.0,0,0,0
1259,2020-03-18,0,0,0,Columbia,36021.0,0,0,0
1260,2020-03-19,0,0,0,Columbia,36021.0,0,0,0
1261,2020-03-20,3,0,0,Columbia,36021.0,3,0,0
1262,2020-03-21,4,0,0,Columbia,36021.0,7,0,0
1263,2020-03-22,10,0,0,Columbia,36021.0,17,0,0
1264,2020-03-23,0,0,0,Columbia,36021.0,17,0,0
1265,2020-03-24,1,0,0,Columbia,36021.0,18,0,0
1266,2020-03-25,1,0,0,Columbia,36021.0,19,0,0
1267,2020-03-26,5,0,0,Columbia,36021.0,24,0,0
1268,2020-03-27,3,0,0,Columbia,36021.0,27,0,0
1269,2020-03-28,3,1,0,Columbia,36021.0,30,1,0
1270,2020-03-29,3,0,0,Columbia,36021.0,33,1,0
1271,2020-03-30,3,0,0,Columbia,36021.0,36,1,0
1272,2020-03-31,5,0,0,Columbia,36021.0,41,1,0
1273,2020-04-01,4,0,18,Columbia,36021.0,45,1,18
1274,2020-04-02,6,1,4,Columbia,36021.0,51,2,22
1275,2020-04-03,6,0,0,Columbia,36021.0,57,2,22
1276,2020-04-04,4,1,0,Columbia,36021.0,61,3,22
1277,2020-04-05,8,0,3,Columbia,36021.0,69,3,25
1278,2020-04-06,1,0,2,Columbia,36021.0,70,3,27
1279,2020-04-07,2,1,0,Columbia,36021.0,72,4,27
1280,2020-04-08,4,0,0,Columbia,36021.0,76,4,27
1281,2020-04-09,7,1,5,Columbia,36021.0,83,5,32
1282,2020-04-10,1,2,0,Columbia,36021.0,84,7,32
1283,2020-04-11,3,0,0,Columbia,36021.0,87,7,32
1284,2020-04-12,0,1,4,Columbia,36021.0,87,8,36
1285,2020-04-13,6,1,2,Columbia,36021.0,93,9,38
1286,2020-04-14,0,0,2,Columbia,36021.0,93,9,40
1287,2020-04-15,7,1,2,Columbia,36021.0,100,10,42
1288,2020-04-16,0,0,7,Columbia,36021.0,100,10,49
1289,2020-04-17,1,0,0,Columbia,36021.0,101,10,49
1290,2020-04-18,4,1,4,Columbia,36021.0,105,11,53
1291,2020-04-19,2,0,0,Columbia,36021.0,107,11,53
1292,2020-04-20,13,1,1,Columbia,36021.0,120,12,54
1293,2020-04-21,0,0,0,Columbia,36021.0,120,12,54
1294,2020-04-22,0,0,0,Columbia,36021.0,120,12,54
1295,2020-04-23,18,1,12,Columbia,36021.0,138,13,66
1296,2020-04-24,4,0,6,Columbia,36021.0,142,13,72
1297,2020-04-25,0,0,0,Columbia,36021.0,142,13,72
1298,2020-04-26,10,0,5,Columbia,36021.0,152,13,77
1299,2020-04-27,2,0,4,Columbia,36021.0,154,13,81
1300,2020-04-28,0,0,0,Columbia,36021.0,154,13,81
1301,2020-04-29,11,0,0,Columbia,36021.0,165,13,81
1302,2020-04-30,5,0,0,Columbia,36021.0,170,13,81
1303,2020-05-01,40,0,13,Columbia,36021.0,210,13,94
1304,2020-05-02,0,0,0,Columbia,36021.0,210,13,94
1305,2020-05-03,0,0,0,Columbia,36021.0,210,13,94
1306,2020-05-04,16,3,8,Columbia,36021.0,226,16,102
1307,2020-05-05,34,0,0,Columbia,36021.0,260,16,102
1308,2020-05-06,45,0,11,Columbia,36021.0,305,16,113
1309,2020-05-07,0,0,0,Columbia,36021.0,305,16,113
1310,2020-05-08,0,0,0,Columbia,36021.0,305,16,113
1311,2020-03-01,0,0,0,Madison,36053.0,0,0,0
1312,2020-03-02,0,0,0,Madison,36053.0,0,0,0
1313,2020-03-03,0,0,0,Madison,36053.0,0,0,0
1314,2020-03-04,0,0,0,Madison,36053.0,0,0,0
1315,2020-03-05,0,0,0,Madison,36053.0,0,0,0
1316,2020-03-06,0,0,0,Madison,36053.0,0,0,0
1317,2020-03-07,0,0,0,Madison,36053.0,0,0,0
1318,2020-03-08,0,0,0,Madison,36053.0,0,0,0
1319,2020-03-09,0,0,0,Madison,36053.0,0,0,0
1320,2020-03-10,0,0,0,Madison,36053.0,0,0,0
1321,2020-03-11,0,0,14,Madison,36053.0,0,0,14
1322,2020-03-12,0,0,0,Madison,36053.0,0,0,14
1323,2020-03-13,0,0,0,Madison,36053.0,0,0,14
1324,2020-03-14,0,0,0,Madison,36053.0,0,0,14
1325,2020-03-15,0,0,0,Madison,36053.0,0,0,14
1326,2020-03-16,0,0,0,Madison,36053.0,0,0,14
1327,2020-03-17,0,0,0,Madison,36053.0,0,0,14
1328,2020-03-18,0,0,0,Madison,36053.0,0,0,14
1329,2020-03-19,0,0,0,Madison,36053.0,0,0,14
1330,2020-03-20,0,0,0,Madison,36053.0,0,0,14
1331,2020-03-21,0,0,0,Madison,36053.0,0,0,14
1332,2020-03-22,0,0,0,Madison,36053.0,0,0,14
1333,2020-03-23,4,1,0,Madison,36053.0,4,1,14
1334,2020-03-24,0,0,0,Madison,36053.0,4,1,14
1335,2020-03-25,3,0,0,Madison,36053.0,7,1,14
1336,2020-03-26,2,0,0,Madison,36053.0,9,1,14
1337,2020-03-27,8,0,0,Madison,36053.0,17,1,14
1338,2020-03-28,12,0,0,Madison,36053.0,29,1,14
1339,2020-03-29,13,0,0,Madison,36053.0,42,1,14
1340,2020-03-30,7,0,10,Madison,36053.0,49,1,24
1341,2020-03-31,13,1,0,Madison,36053.0,62,2,24
1342,2020-04-01,6,0,0,Madison,36053.0,68,2,24
1343,2020-04-02,9,0,0,Madison,36053.0,77,2,24
1344,2020-04-03,1,0,0,Madison,36053.0,78,2,24
1345,2020-04-04,7,0,32,Madison,36053.0,85,2,56
1346,2020-04-05,4,0,0,Madison,36053.0,89,2,56
1347,2020-04-06,3,0,0,Madison,36053.0,92,2,56
1348,2020-04-07,0,0,0,Madison,36053.0,92,2,56
1349,2020-04-08,0,1,0,Madison,36053.0,92,3,56
1350,2020-04-09,10,0,0,Madison,36053.0,102,3,56
1351,2020-04-10,0,0,0,Madison,36053.0,102,3,56
1352,2020-04-11,3,0,20,Madison,36053.0,105,3,76
1353,2020-04-12,0,0,3,Madison,36053.0,105,3,79
1354,2020-04-13,5,0,0,Madison,36053.0,110,3,79
1355,2020-04-14,0,0,2,Madison,36053.0,110,3,81
1356,2020-04-15,0,0,2,Madison,36053.0,110,3,83
1357,2020-04-16,0,0,5,Madison,36053.0,110,3,88
1358,2020-04-17,7,2,0,Madison,36053.0,117,5,88
1359,2020-04-18,0,0,6,Madison,36053.0,117,5,94
1360,2020-04-19,0,0,0,Madison,36053.0,117,5,94
1361,2020-04-20,0,0,5,Madison,36053.0,117,5,99
1362,2020-04-21,4,0,2,Madison,36053.0,121,5,101
1363,2020-04-22,0,0,0,Madison,36053.0,121,5,101
1364,2020-04-23,4,0,5,Madison,36053.0,125,5,106
1365,2020-04-24,2,0,1,Madison,36053.0,127,5,107
1366,2020-04-25,0,0,0,Madison,36053.0,127,5,107
1367,2020-04-26,0,0,0,Madison,36053.0,127,5,107
1368,2020-04-27,6,0,1,Madison,36053.0,133,5,108
1369,2020-04-28,0,0,0,Madison,36053.0,133,5,108
1370,2020-04-29,0,0,0,Madison,36053.0,133,5,108
1371,2020-04-30,0,0,0,Madison,36053.0,133,5,108
1372,2020-05-01,36,0,5,Madison,36053.0,169,5,113
1373,2020-05-02,0,0,0,Madison,36053.0,169,5,113
1374,2020-05-03,0,0,0,Madison,36053.0,169,5,113
1375,2020-05-04,77,1,7,Madison,36053.0,246,6,120
1376,2020-05-05,0,0,0,Madison,36053.0,246,6,120
1377,2020-05-06,11,0,8,Madison,36053.0,257,6,128
1378,2020-05-07,0,0,0,Madison,36053.0,257,6,128
1379,2020-05-08,0,0,0,Madison,36053.0,257,6,128
1380,2020-03-01,0,0,0,Chemung,36015.0,0,0,0
1381,2020-03-02,0,0,0,Chemung,36015.0,0,0,0
1382,2020-03-03,0,0,0,Chemung,36015.0,0,0,0
1383,2020-03-04,0,0,0,Chemung,36015.0,0,0,0
1384,2020-03-05,0,0,0,Chemung,36015.0,0,0,0
1385,2020-03-06,0,0,0,Chemung,36015.0,0,0,0
1386,2020-03-07,0,0,0,Chemung,36015.0,0,0,0
1387,2020-03-08,0,0,0,Chemung,36015.0,0,0,0
1388,2020-03-09,0,0,0,Chemung,36015.0,0,0,0
1389,2020-03-10,0,0,0,Chemung,36015.0,0,0,0
1390,2020-03-11,0,0,0,Chemung,36015.0,0,0,0
1391,2020-03-12,0,0,0,Chemung,36015.0,0,0,0
1392,2020-03-13,0,0,0,Chemung,36015.0,0,0,0
1393,2020-03-14,0,0,0,Chemung,36015.0,0,0,0
1394,2020-03-15,0,0,0,Chemung,36015.0,0,0,0
1395,2020-03-16,0,0,0,Chemung,36015.0,0,0,0
1396,2020-03-17,0,0,0,Chemung,36015.0,0,0,0
1397,2020-03-18,0,0,0,Chemung,36015.0,0,0,0
1398,2020-03-19,0,0,0,Chemung,36015.0,0,0,0
1399,2020-03-20,0,0,0,Chemung,36015.0,0,0,0
1400,2020-03-21,0,0,0,Chemung,36015.0,0,0,0
1401,2020-03-22,2,0,0,Chemung,36015.0,2,0,0
1402,2020-03-23,0,0,0,Chemung,36015.0,2,0,0
1403,2020-03-24,1,0,0,Chemung,36015.0,3,0,0
1404,2020-03-25,3,0,0,Chemung,36015.0,6,0,0
1405,2020-03-26,1,0,0,Chemung,36015.0,7,0,0
1406,2020-03-27,4,0,0,Chemung,36015.0,11,0,0
1407,2020-03-28,1,0,0,Chemung,36015.0,12,0,0
1408,2020-03-29,3,0,0,Chemung,36015.0,15,0,0
1409,2020-03-30,0,0,0,Chemung,36015.0,15,0,0
1410,2020-03-31,5,0,0,Chemung,36015.0,20,0,0
1411,2020-04-01,2,0,0,Chemung,36015.0,22,0,0
1412,2020-04-02,0,0,0,Chemung,36015.0,22,0,0
1413,2020-04-03,2,0,0,Chemung,36015.0,24,0,0
1414,2020-04-04,12,0,0,Chemung,36015.0,36,0,0
1415,2020-04-05,2,0,0,Chemung,36015.0,38,0,0
1416,2020-04-06,9,0,0,Chemung,36015.0,47,0,0
1417,2020-04-07,2,1,0,Chemung,36015.0,49,1,0
1418,2020-04-08,6,0,0,Chemung,36015.0,55,1,0
1419,2020-04-09,4,0,0,Chemung,36015.0,59,1,0
1420,2020-04-10,0,0,0,Chemung,36015.0,59,1,0
1421,2020-04-11,1,0,0,Chemung,36015.0,60,1,0
1422,2020-04-12,0,0,10,Chemung,36015.0,60,1,10
1423,2020-04-13,0,0,0,Chemung,36015.0,60,1,10
1424,2020-04-14,4,0,0,Chemung,36015.0,64,1,10
1425,2020-04-15,5,0,0,Chemung,36015.0,69,1,10
1426,2020-04-16,1,0,0,Chemung,36015.0,70,1,10
